Player_match_SK,Match_Id,Player_Id,Player_Name,DOB,Batting_hand,Bowling_skill,Country_Name,Role_Desc,Player_team,Opposit_Team,Season_year,is_manofThematch,Age_As_on_match,IsPlayers_Team_won,Batting_Status,Bowling_Status,Player_Captain,Opposit_captain,Player_keeper,Opposit_keeper
17235,501235,232,UT Yadav,1987-10-25,Right-hand bat,Right-arm fast-medium,India,Player,Delhi Daredevils,Kolkata Knight Riders,2011,0,24,0,,,V Sehwag,G Gambhir,NV Ojha,SP Goswami
17236,501235,285,TR Birt,1981-12-09,Left-hand bat,Right-arm medium,Australia,Player,Delhi Daredevils,Kolkata Knight Riders,2011,0,30,0,,,V Sehwag,G Gambhir,NV Ojha,SP Goswami
17237,501235,9,JH Kallis,1975-10-16,Right-hand bat,Right-arm fast-medium,South Africa,Player,Kolkata Knight Riders,Delhi Daredevils,2011,0,36,1,,,G Gambhir,V Sehwag,SP Goswami,NV Ojha
17238,501235,31,YK Pathan,1982-11-17,Right-hand bat,Right-arm offbreak,India,Player,Kolkata Knight Riders,Delhi Daredevils,2011,0,29,1,,,G Gambhir,V Sehwag,SP Goswami,NV Ojha
17239,501235,40,G Gambhir,1981-10-14,Left-hand bat,Legbreak,India,Captain,Kolkata Knight Riders,Delhi Daredevils,2011,0,30,1,,,G Gambhir,V Sehwag,SP Goswami,NV Ojha
17240,501235,66,B Lee,1976-11-08,Right-hand bat,Right-arm fast,Australia,Player,Kolkata Knight Riders,Delhi Daredevils,2011,0,35,1,,,G Gambhir,V Sehwag,SP Goswami,NV Ojha
17241,501235,87,MK Tiwary,1985-11-14,Right-hand bat,Legbreak googly,India,Player,Kolkata Knight Riders,Delhi Daredevils,2011,1,26,1,,,G Gambhir,V Sehwag,SP Goswami,NV Ojha
17242,501235,132,SP Goswami,1989-05-18,Left-hand bat,NULL,India,Keeper,Kolkata Knight Riders,Delhi Daredevils,2011,0,22,1,,,G Gambhir,V Sehwag,SP Goswami,NV Ojha
17243,501235,140,Iqbal Abdulla,1989-12-02,Left-hand bat,Slow left-arm orthodox,India,Player,Kolkata Knight Riders,Delhi Daredevils,2011,0,22,1,,,G Gambhir,V Sehwag,SP Goswami,NV Ojha
17244,501235,151,L Balaji,1981-09-27,Right-hand bat,Right-arm medium-fast,India,Player,Kolkata Knight Riders,Delhi Daredevils,2011,0,30,1,,,G Gambhir,V Sehwag,SP Goswami,NV Ojha
17245,501235,216,EJG Morgan,1986-09-10,Left-hand bat,Right-arm medium,England,Player,Kolkata Knight Riders,Delhi Daredevils,2011,0,25,1,,,G Gambhir,V Sehwag,SP Goswami,NV Ojha
17246,501235,284,RN ten Doeschate,1980-06-30,Right-hand bat,Right-arm medium-fast,Netherlands,Player,Kolkata Knight Riders,Delhi Daredevils,2011,0,31,1,,,G Gambhir,V Sehwag,SP Goswami,NV Ojha
17247,501235,346,JD Unadkat,1991-10-18,Right-hand bat,Left-arm medium,India,Player,Kolkata Knight Riders,Delhi Daredevils,2011,0,20,1,,,G Gambhir,V Sehwag,SP Goswami,NV Ojha
17248,501236,6,R Dravid,1973-01-11,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Mumbai Indians,2011,0,38,1,,,SK Warne,SR Tendulkar,DH Yagnik,DJ Jacobs
17249,501236,32,SR Watson,1981-06-17,Right-hand bat,Right-arm fast-medium,Australia,Player,Rajasthan Royals,Mumbai Indians,2011,0,30,1,,,SK Warne,SR Tendulkar,DH Yagnik,DJ Jacobs
17250,501236,38,SK Warne,1969-09-13,Right-hand bat,Legbreak googly,Australia,Captain,Rajasthan Royals,Mumbai Indians,2011,0,42,1,,,SK Warne,SR Tendulkar,DH Yagnik,DJ Jacobs
17251,501236,39,SK Trivedi,1982-09-04,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Mumbai Indians,2011,0,29,1,,,SK Warne,SR Tendulkar,DH Yagnik,DJ Jacobs
17252,501236,52,LRPL Taylor,1984-03-08,Right-hand bat,Right-arm offbreak,New Zealand,Player,Rajasthan Royals,Mumbai Indians,2011,0,27,1,,,SK Warne,SR Tendulkar,DH Yagnik,DJ Jacobs
17253,501236,85,AM Rahane,1988-06-06,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Mumbai Indians,2011,0,23,1,,,SK Warne,SR Tendulkar,DH Yagnik,DJ Jacobs
17254,501236,192,J Botha,1982-05-02,Right-hand bat,Right-arm offbreak,South Africa,Player,Rajasthan Royals,Mumbai Indians,2011,1,29,1,,,SK Warne,SR Tendulkar,DH Yagnik,DJ Jacobs
17255,501236,196,A Singh,1981-06-21,Right-hand bat,Right-arm medium-fast,India,Player,Rajasthan Royals,Mumbai Indians,2011,0,30,1,,,SK Warne,SR Tendulkar,DH Yagnik,DJ Jacobs
17256,501236,255,STR Binny,1984-06-03,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Mumbai Indians,2011,0,27,1,,,SK Warne,SR Tendulkar,DH Yagnik,DJ Jacobs
17257,501236,266,AL Menaria,1990-10-29,Left-hand bat,Slow left-arm orthodox,India,Player,Rajasthan Royals,Mumbai Indians,2011,0,21,1,,,SK Warne,SR Tendulkar,DH Yagnik,DJ Jacobs
17258,501236,277,DH Yagnik,1983-06-22,Left-hand bat,NULL,India,Keeper,Rajasthan Royals,Mumbai Indians,2011,0,28,1,,,SK Warne,SR Tendulkar,DH Yagnik,DJ Jacobs
17259,501236,50,Harbhajan Singh,1980-07-03,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Rajasthan Royals,2011,0,31,0,,,SR Tendulkar,SK Warne,DJ Jacobs,DH Yagnik
17260,501236,56,A Symonds,1975-06-09,Right-hand bat,Right-arm offbreak,Australia,Player,Mumbai Indians,Rajasthan Royals,2011,0,36,0,,,SR Tendulkar,SK Warne,DJ Jacobs,DH Yagnik
17261,501236,57,RG Sharma,1987-04-30,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Rajasthan Royals,2011,0,24,0,,,SR Tendulkar,SK Warne,DJ Jacobs,DH Yagnik
17262,501236,126,MM Patel,1983-07-12,Right-hand bat,Right-arm medium-fast,India,Player,Mumbai Indians,Rajasthan Royals,2011,0,28,0,,,SR Tendulkar,SK Warne,DJ Jacobs,DH Yagnik
17263,501236,133,SR Tendulkar,1973-04-24,Right-hand bat,Right-arm offbreak,India,Captain,Mumbai Indians,Rajasthan Royals,2011,0,38,0,,,SR Tendulkar,SK Warne,DJ Jacobs,DH Yagnik
17264,501236,194,SL Malinga,1983-08-28,Right-hand bat,Right-arm fast,Sri Lanka,Player,Mumbai Indians,Rajasthan Royals,2011,0,28,0,,,SR Tendulkar,SK Warne,DJ Jacobs,DH Yagnik
17265,501236,208,AT Rayudu,1985-09-23,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Rajasthan Royals,2011,0,26,0,,,SR Tendulkar,SK Warne,DJ Jacobs,DH Yagnik
17266,501236,209,R Sathish,1981-01-14,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Rajasthan Royals,2011,0,30,0,,,SR Tendulkar,SK Warne,DJ Jacobs,DH Yagnik
17267,501236,221,KA Pollard,1987-05-12,Right-hand bat,Right-arm medium-fast,West Indies,Player,Mumbai Indians,Rajasthan Royals,2011,0,24,0,,,SR Tendulkar,SK Warne,DJ Jacobs,DH Yagnik
17268,501236,263,DJ Jacobs,1982-11-04,Right-hand bat,Right-arm medium,South Africa,Keeper,Mumbai Indians,Rajasthan Royals,2011,0,29,0,,,SR Tendulkar,SK Warne,DJ Jacobs,DH Yagnik
17269,501236,286,AG Murtaza,1990-01-01,Left-hand bat,Slow left-arm orthodox,India,Player,Mumbai Indians,Rajasthan Royals,2011,0,21,0,,,SR Tendulkar,SK Warne,DJ Jacobs,DH Yagnik
17270,501237,8,V Kohli,1988-11-05,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Pune Warriors,2011,1,23,1,,,DL Vettori,Yuvraj Singh,AB de Villiers,RV Uthappa
17271,501237,15,Z Khan,1978-10-07,Right-hand bat,Left-arm fast-medium,India,Player,Royal Challengers Bangalore,Pune Warriors,2011,0,33,1,,,DL Vettori,Yuvraj Singh,AB de Villiers,RV Uthappa
17272,501237,33,M Kaif,1980-12-01,Right-hand bat,Right-arm offbreak,India,Player,Royal Challengers Bangalore,Pune Warriors,2011,0,31,1,,,DL Vettori,Yuvraj Singh,AB de Villiers,RV Uthappa
17273,501237,79,SS Tiwary,1989-12-30,Left-hand bat,NULL,India,Player,Royal Challengers Bangalore,Pune Warriors,2011,0,22,1,,,DL Vettori,Yuvraj Singh,AB de Villiers,RV Uthappa
17274,501237,110,AB de Villiers,1984-02-17,Right-hand bat,Right-arm medium,South Africa,Keeper,Royal Challengers Bangalore,Pune Warriors,2011,0,27,1,,,DL Vettori,Yuvraj Singh,AB de Villiers,RV Uthappa
17275,501237,135,TM Dilshan,1976-10-14,Right-hand bat,Right-arm offbreak,Sri Lanka,Player,Royal Challengers Bangalore,Pune Warriors,2011,0,35,1,,,DL Vettori,Yuvraj Singh,AB de Villiers,RV Uthappa
17276,501237,162,CH Gayle,1979-09-21,Left-hand bat,Right-arm offbreak,West Indies,Player,Royal Challengers Bangalore,Pune Warriors,2011,0,32,1,,,DL Vettori,Yuvraj Singh,AB de Villiers,RV Uthappa
17277,501237,175,DL Vettori,1979-01-27,Left-hand bat,Slow left-arm orthodox,New Zealand,Captain,Royal Challengers Bangalore,Pune Warriors,2011,0,32,1,,,DL Vettori,Yuvraj Singh,AB de Villiers,RV Uthappa
17278,501237,244,A Mithun,1989-10-25,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Pune Warriors,2011,0,22,1,,,DL Vettori,Yuvraj Singh,AB de Villiers,RV Uthappa
17279,501237,270,S Aravind,1984-04-08,Left-hand bat,Left-arm medium-fast,India,Player,Royal Challengers Bangalore,Pune Warriors,2011,0,27,1,,,DL Vettori,Yuvraj Singh,AB de Villiers,RV Uthappa
17280,501237,283,J Syed Mohammad,1983-06-03,Left-hand bat,Slow left-arm orthodox,India,Player,Royal Challengers Bangalore,Pune Warriors,2011,0,28,1,,,DL Vettori,Yuvraj Singh,AB de Villiers,RV Uthappa
17281,501237,27,Yuvraj Singh,1981-12-12,Left-hand bat,Slow left-arm orthodox,India,Captain,Pune Warriors,Royal Challengers Bangalore,2011,0,30,0,,,Yuvraj Singh,DL Vettori,RV Uthappa,AB de Villiers
17282,501237,46,RV Uthappa,1985-11-11,Right-hand bat,Right-arm medium,India,Keeper,Pune Warriors,Royal Challengers Bangalore,2011,0,26,0,,,Yuvraj Singh,DL Vettori,RV Uthappa,AB de Villiers
17283,501237,96,MK Pandey,1989-09-10,Right-hand bat,Right-arm medium,India,Player,Pune Warriors,Royal Challengers Bangalore,2011,0,22,0,,,Yuvraj Singh,DL Vettori,RV Uthappa,AB de Villiers
17284,501237,157,JD Ryder,1984-08-06,Left-hand bat,Right-arm medium,New Zealand,Player,Pune Warriors,Royal Challengers Bangalore,2011,0,27,0,,,Yuvraj Singh,DL Vettori,RV Uthappa,AB de Villiers
17285,501237,160,Kamran Khan,1991-03-10,Left-hand bat,Left-arm medium-fast,India,Player,Pune Warriors,Royal Challengers Bangalore,2011,0,20,0,,,Yuvraj Singh,DL Vettori,RV Uthappa,AB de Villiers
17286,501237,171,M Manhas,1979-10-12,Right-hand bat,Right-arm offbreak,India,Player,Pune Warriors,Royal Challengers Bangalore,2011,0,32,0,,,Yuvraj Singh,DL Vettori,RV Uthappa,AB de Villiers
17287,501237,235,R Sharma,1987-04-30,Right-hand bat,Right-arm offbreak,India,Player,Pune Warriors,Royal Challengers Bangalore,2011,0,24,0,,,Yuvraj Singh,DL Vettori,RV Uthappa,AB de Villiers
17288,501237,272,TD Paine,1984-12-08,Right-hand bat,Right-arm medium,Australia,Player,Pune Warriors,Royal Challengers Bangalore,2011,0,27,0,,,Yuvraj Singh,DL Vettori,RV Uthappa,AB de Villiers
17289,501237,274,AC Thomas,1977-02-09,Right-hand bat,Right-arm fast-medium,England,Player,Pune Warriors,Royal Challengers Bangalore,2011,0,34,0,,,Yuvraj Singh,DL Vettori,RV Uthappa,AB de Villiers
17290,501237,282,JE Taylor,1984-06-22,Right-hand bat,Right-arm fast,New Zealand,Player,Pune Warriors,Royal Challengers Bangalore,2011,0,27,0,,,Yuvraj Singh,DL Vettori,RV Uthappa,AB de Villiers
17291,501237,287,Harpreet Singh,1991-08-11,Left-hand bat,Right-arm medium,India,Player,Pune Warriors,Royal Challengers Bangalore,2011,0,20,0,,,Yuvraj Singh,DL Vettori,RV Uthappa,AB de Villiers
17292,501238,29,IK Pathan,1984-10-27,Left-hand bat,Left-arm medium-fast,India,Player,Delhi Daredevils,Kochi Tuskers Kerala,2011,0,27,1,,,V Sehwag,DPMD Jayawardene,NV Ojha,PA Patel
17293,501238,41,V Sehwag,1978-10-20,Right-hand bat,Right-arm offbreak,India,Captain,Delhi Daredevils,Kochi Tuskers Kerala,2011,1,33,1,,,V Sehwag,DPMD Jayawardene,NV Ojha,PA Patel
17294,501238,54,Y Venugopal Rao,1982-02-26,Right-hand bat,Right-arm offbreak,India,Player,Delhi Daredevils,Kochi Tuskers Kerala,2011,0,29,1,,,V Sehwag,DPMD Jayawardene,NV Ojha,PA Patel
17295,501238,82,AB Agarkar,1977-12-04,Right-hand bat,Right-arm fast,India,Player,Delhi Daredevils,Kochi Tuskers Kerala,2011,0,34,1,,,V Sehwag,DPMD Jayawardene,NV Ojha,PA Patel
17296,501238,177,RE van der Merwe,1984-12-31,Right-hand bat,Slow left-arm orthodox,South Africa,Player,Delhi Daredevils,Kochi Tuskers Kerala,2011,0,27,1,,,V Sehwag,DPMD Jayawardene,NV Ojha,PA Patel
17297,501238,183,NV Ojha,1983-07-20,Right-hand bat,NULL,India,Keeper,Delhi Daredevils,Kochi Tuskers Kerala,2011,0,28,1,,,V Sehwag,DPMD Jayawardene,NV Ojha,PA Patel
17298,501238,187,DA Warner,1986-10-27,Left-hand bat,Legbreak,Australia,Player,Delhi Daredevils,Kochi Tuskers Kerala,2011,0,25,1,,,V Sehwag,DPMD Jayawardene,NV Ojha,PA Patel
17299,501238,190,M Morkel,1984-10-06,Left-hand bat,Right-arm fast,South Africa,Player,Delhi Daredevils,Kochi Tuskers Kerala,2011,0,27,1,,,V Sehwag,DPMD Jayawardene,NV Ojha,PA Patel
17300,501238,199,Y Nagar,1990-01-06,Right-hand bat,Right-arm offbreak,India,Player,Delhi Daredevils,Kochi Tuskers Kerala,2011,0,21,1,,,V Sehwag,DPMD Jayawardene,NV Ojha,PA Patel
17301,501238,232,UT Yadav,1987-10-25,Right-hand bat,Right-arm fast-medium,India,Player,Delhi Daredevils,Kochi Tuskers Kerala,2011,0,24,1,,,V Sehwag,DPMD Jayawardene,NV Ojha,PA Patel
17302,501238,285,TR Birt,1981-12-09,Left-hand bat,Right-arm medium,Australia,Player,Delhi Daredevils,Kochi Tuskers Kerala,2011,0,30,1,,,V Sehwag,DPMD Jayawardene,NV Ojha,PA Patel
17303,501238,2,BB McCullum,1981-09-27,Right-hand bat,Right-arm medium,New Zealand,Player,Kochi Tuskers Kerala,Delhi Daredevils,2011,0,30,0,,,DPMD Jayawardene,V Sehwag,PA Patel,NV Ojha
17304,501238,12,B Akhil,1977-10-07,Right-hand bat,Right-arm medium-fast,India,Player,Kochi Tuskers Kerala,Delhi Daredevils,2011,0,34,0,,,DPMD Jayawardene,V Sehwag,PA Patel,NV Ojha
17305,501238,17,PA Patel,1985-03-09,Left-hand bat,NULL,India,Keeper,Kochi Tuskers Kerala,Delhi Daredevils,2011,0,26,0,,,DPMD Jayawardene,V Sehwag,PA Patel,NV Ojha
17306,501238,35,RA Jadeja,1988-12-06,Left-hand bat,Slow left-arm orthodox,India,Player,Kochi Tuskers Kerala,Delhi Daredevils,2011,0,23,0,,,DPMD Jayawardene,V Sehwag,PA Patel,NV Ojha
17307,501238,61,RP Singh,1985-12-06,Right-hand bat,Left-arm fast-medium,India,Player,Kochi Tuskers Kerala,Delhi Daredevils,2011,0,26,0,,,DPMD Jayawardene,V Sehwag,PA Patel,NV Ojha
17308,501238,64,DPMD Jayawardene,1977-05-27,Right-hand bat,Right-arm medium,Sri Lanka,Captain,Kochi Tuskers Kerala,Delhi Daredevils,2011,0,34,0,,,DPMD Jayawardene,V Sehwag,PA Patel,NV Ojha
17309,501238,77,S Sreesanth,1983-02-06,Right-hand bat,Right-arm fast-medium,India,Player,Kochi Tuskers Kerala,Delhi Daredevils,2011,0,28,0,,,DPMD Jayawardene,V Sehwag,PA Patel,NV Ojha
17310,501238,81,R Vinay Kumar,1984-02-12,Right-hand bat,Right-arm medium,India,Player,Kochi Tuskers Kerala,Delhi Daredevils,2011,0,27,0,,,DPMD Jayawardene,V Sehwag,PA Patel,NV Ojha
17311,501238,104,BJ Hodge,1974-12-29,Right-hand bat,Right-arm offbreak,Australia,Player,Kochi Tuskers Kerala,Delhi Daredevils,2011,0,37,0,,,DPMD Jayawardene,V Sehwag,PA Patel,NV Ojha
17312,501238,153,RR Powar,1978-05-20,Right-hand bat,Right-arm offbreak,India,Player,Kochi Tuskers Kerala,Delhi Daredevils,2011,0,33,0,,,DPMD Jayawardene,V Sehwag,PA Patel,NV Ojha
17313,501238,288,M Klinger,1980-07-04,Right-hand bat,NULL,Australia,Player,Kochi Tuskers Kerala,Delhi Daredevils,2011,0,31,0,,,DPMD Jayawardene,V Sehwag,PA Patel,NV Ojha
17314,501239,4,DJ Hussey,1977-07-15,Right-hand bat,Right-arm offbreak,Australia,Player,Kings XI Punjab,Kolkata Knight Riders,2011,0,34,0,,,AC Gilchrist,G Gambhir,AC Gilchrist,SP Goswami
17315,501239,14,P Kumar,1986-10-02,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Kolkata Knight Riders,2011,0,25,0,,,AC Gilchrist,G Gambhir,AC Gilchrist,SP Goswami
17316,501239,48,AM Nayar,1983-10-08,Left-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Kolkata Knight Riders,2011,0,28,0,,,AC Gilchrist,G Gambhir,AC Gilchrist,SP Goswami
17317,501239,53,AC Gilchrist,1971-11-14,Left-hand bat,Right-arm offbreak,Australia,CaptainKeeper,Kings XI Punjab,Kolkata Knight Riders,2011,0,40,0,,,AC Gilchrist,G Gambhir,AC Gilchrist,SP Goswami
17318,501239,67,PP Chawla,1988-12-24,Left-hand bat,Legbreak,India,Player,Kings XI Punjab,Kolkata Knight Riders,2011,0,23,0,,,AC Gilchrist,G Gambhir,AC Gilchrist,SP Goswami
17319,501239,88,KD Karthik,1985-06-01,Right-hand bat,NULL,India,Player,Kings XI Punjab,Kolkata Knight Riders,2011,0,26,0,,,AC Gilchrist,G Gambhir,AC Gilchrist,SP Goswami
17320,501239,100,SE Marsh,1983-07-09,Left-hand bat,Slow left-arm orthodox,Australia,Player,Kings XI Punjab,Kolkata Knight Riders,2011,0,28,0,,,AC Gilchrist,G Gambhir,AC Gilchrist,SP Goswami
17321,501239,167,PC Valthaty,1983-12-07,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Kolkata Knight Riders,2011,0,28,0,,,AC Gilchrist,G Gambhir,AC Gilchrist,SP Goswami
17322,501239,188,RJ Harris,1979-10-11,Right-hand bat,Right-arm fast,Australia,Player,Kings XI Punjab,Kolkata Knight Riders,2011,0,32,0,,,AC Gilchrist,G Gambhir,AC Gilchrist,SP Goswami
17323,501239,228,Bipul Sharma,1983-09-28,Left-hand bat,Slow left-arm orthodox,India,Player,Kings XI Punjab,Kolkata Knight Riders,2011,0,28,0,,,AC Gilchrist,G Gambhir,AC Gilchrist,SP Goswami
17324,501239,302,BA Bhatt,1990-05-13,Left-hand bat,Slow left-arm orthodox,India,Player,Kings XI Punjab,Kolkata Knight Riders,2011,0,21,0,,,AC Gilchrist,G Gambhir,AC Gilchrist,SP Goswami
17325,501239,9,JH Kallis,1975-10-16,Right-hand bat,Right-arm fast-medium,South Africa,Player,Kolkata Knight Riders,Kings XI Punjab,2011,0,36,1,,,G Gambhir,AC Gilchrist,SP Goswami,AC Gilchrist
17326,501239,31,YK Pathan,1982-11-17,Right-hand bat,Right-arm offbreak,India,Player,Kolkata Knight Riders,Kings XI Punjab,2011,0,29,1,,,G Gambhir,AC Gilchrist,SP Goswami,AC Gilchrist
17327,501239,40,G Gambhir,1981-10-14,Left-hand bat,Legbreak,India,Captain,Kolkata Knight Riders,Kings XI Punjab,2011,0,30,1,,,G Gambhir,AC Gilchrist,SP Goswami,AC Gilchrist
17328,501239,66,B Lee,1976-11-08,Right-hand bat,Right-arm fast,Australia,Player,Kolkata Knight Riders,Kings XI Punjab,2011,0,35,1,,,G Gambhir,AC Gilchrist,SP Goswami,AC Gilchrist
17329,501239,87,MK Tiwary,1985-11-14,Right-hand bat,Legbreak googly,India,Player,Kolkata Knight Riders,Kings XI Punjab,2011,0,26,1,,,G Gambhir,AC Gilchrist,SP Goswami,AC Gilchrist
17330,501239,89,R Bhatia,1979-10-22,Right-hand bat,Right-arm medium-fast,India,Player,Kolkata Knight Riders,Kings XI Punjab,2011,0,32,1,,,G Gambhir,AC Gilchrist,SP Goswami,AC Gilchrist
17331,501239,132,SP Goswami,1989-05-18,Left-hand bat,NULL,India,Keeper,Kolkata Knight Riders,Kings XI Punjab,2011,0,22,1,,,G Gambhir,AC Gilchrist,SP Goswami,AC Gilchrist
17332,501239,140,Iqbal Abdulla,1989-12-02,Left-hand bat,Slow left-arm orthodox,India,Player,Kolkata Knight Riders,Kings XI Punjab,2011,1,22,1,,,G Gambhir,AC Gilchrist,SP Goswami,AC Gilchrist
17333,501239,151,L Balaji,1981-09-27,Right-hand bat,Right-arm medium-fast,India,Player,Kolkata Knight Riders,Kings XI Punjab,2011,0,30,1,,,G Gambhir,AC Gilchrist,SP Goswami,AC Gilchrist
17334,501239,216,EJG Morgan,1986-09-10,Left-hand bat,Right-arm medium,England,Player,Kolkata Knight Riders,Kings XI Punjab,2011,0,25,1,,,G Gambhir,AC Gilchrist,SP Goswami,AC Gilchrist
17335,501239,284,RN ten Doeschate,1980-06-30,Right-hand bat,Right-arm medium-fast,Netherlands,Player,Kolkata Knight Riders,Kings XI Punjab,2011,0,31,1,,,G Gambhir,AC Gilchrist,SP Goswami,AC Gilchrist
17336,501240,6,R Dravid,1973-01-11,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Pune Warriors,2011,0,38,1,,,SK Warne,Yuvraj Singh,DH Yagnik,RV Uthappa
17337,501240,32,SR Watson,1981-06-17,Right-hand bat,Right-arm fast-medium,Australia,Player,Rajasthan Royals,Pune Warriors,2011,0,30,1,,,SK Warne,Yuvraj Singh,DH Yagnik,RV Uthappa
17338,501240,38,SK Warne,1969-09-13,Right-hand bat,Legbreak googly,Australia,Captain,Rajasthan Royals,Pune Warriors,2011,0,42,1,,,SK Warne,Yuvraj Singh,DH Yagnik,RV Uthappa
17339,501240,39,SK Trivedi,1982-09-04,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Pune Warriors,2011,0,29,1,,,SK Warne,Yuvraj Singh,DH Yagnik,RV Uthappa
17340,501240,52,LRPL Taylor,1984-03-08,Right-hand bat,Right-arm offbreak,New Zealand,Player,Rajasthan Royals,Pune Warriors,2011,1,27,1,,,SK Warne,Yuvraj Singh,DH Yagnik,RV Uthappa
17341,501240,85,AM Rahane,1988-06-06,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Pune Warriors,2011,0,23,1,,,SK Warne,Yuvraj Singh,DH Yagnik,RV Uthappa
17342,501240,192,J Botha,1982-05-02,Right-hand bat,Right-arm offbreak,South Africa,Player,Rajasthan Royals,Pune Warriors,2011,0,29,1,,,SK Warne,Yuvraj Singh,DH Yagnik,RV Uthappa
17343,501240,196,A Singh,1981-06-21,Right-hand bat,Right-arm medium-fast,India,Player,Rajasthan Royals,Pune Warriors,2011,0,30,1,,,SK Warne,Yuvraj Singh,DH Yagnik,RV Uthappa
17344,501240,255,STR Binny,1984-06-03,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Pune Warriors,2011,0,27,1,,,SK Warne,Yuvraj Singh,DH Yagnik,RV Uthappa
17345,501240,266,AL Menaria,1990-10-29,Left-hand bat,Slow left-arm orthodox,India,Player,Rajasthan Royals,Pune Warriors,2011,0,21,1,,,SK Warne,Yuvraj Singh,DH Yagnik,RV Uthappa
17346,501240,277,DH Yagnik,1983-06-22,Left-hand bat,NULL,India,Keeper,Rajasthan Royals,Pune Warriors,2011,0,28,1,,,SK Warne,Yuvraj Singh,DH Yagnik,RV Uthappa
17347,501240,27,Yuvraj Singh,1981-12-12,Left-hand bat,Slow left-arm orthodox,India,Captain,Pune Warriors,Rajasthan Royals,2011,0,30,0,,,Yuvraj Singh,SK Warne,RV Uthappa,DH Yagnik
17348,501240,46,RV Uthappa,1985-11-11,Right-hand bat,Right-arm medium,India,Keeper,Pune Warriors,Rajasthan Royals,2011,0,26,0,,,Yuvraj Singh,SK Warne,RV Uthappa,DH Yagnik
17349,501240,83,M Kartik,1976-09-11,Left-hand bat,Slow left-arm orthodox,India,Player,Pune Warriors,Rajasthan Royals,2011,0,35,0,,,Yuvraj Singh,SK Warne,RV Uthappa,DH Yagnik
17350,501240,96,MK Pandey,1989-09-10,Right-hand bat,Right-arm medium,India,Player,Pune Warriors,Rajasthan Royals,2011,0,22,0,,,Yuvraj Singh,SK Warne,RV Uthappa,DH Yagnik
17351,501240,157,JD Ryder,1984-08-06,Left-hand bat,Right-arm medium,New Zealand,Player,Pune Warriors,Rajasthan Royals,2011,0,27,0,,,Yuvraj Singh,SK Warne,RV Uthappa,DH Yagnik
17352,501240,171,M Manhas,1979-10-12,Right-hand bat,Right-arm offbreak,India,Player,Pune Warriors,Rajasthan Royals,2011,0,32,0,,,Yuvraj Singh,SK Warne,RV Uthappa,DH Yagnik
17353,501240,235,R Sharma,1987-04-30,Right-hand bat,Right-arm offbreak,India,Player,Pune Warriors,Rajasthan Royals,2011,0,24,0,,,Yuvraj Singh,SK Warne,RV Uthappa,DH Yagnik
17354,501240,274,AC Thomas,1977-02-09,Right-hand bat,Right-arm fast-medium,England,Player,Pune Warriors,Rajasthan Royals,2011,0,34,0,,,Yuvraj Singh,SK Warne,RV Uthappa,DH Yagnik
17355,501240,281,NL McCullum,1980-09-01,Right-hand bat,Right-arm offbreak,New Zealand,Player,Pune Warriors,Rajasthan Royals,2011,0,31,0,,,Yuvraj Singh,SK Warne,RV Uthappa,DH Yagnik
17356,501240,282,JE Taylor,1984-06-22,Right-hand bat,Right-arm fast,New Zealand,Player,Pune Warriors,Rajasthan Royals,2011,0,27,0,,,Yuvraj Singh,SK Warne,RV Uthappa,DH Yagnik
17357,501240,287,Harpreet Singh,1991-08-11,Left-hand bat,Right-arm medium,India,Player,Pune Warriors,Rajasthan Royals,2011,0,20,0,,,Yuvraj Singh,SK Warne,RV Uthappa,DH Yagnik
